Time(s),Time(ms),AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
4.480,1194660,11.042058,5.185841,6.727707,-0.340273,0.297239,-0.545449
4.500,1194680,10.893618,5.453991,6.636727,-0.349865,0.322553,-0.486427
4.520,1194700,10.170568,5.554548,6.684611,-0.332145,0.246478,-0.340806
4.540,1194720,9.639056,5.319916,6.785168,-0.276588,0.160144,-0.238084
4.560,1194740,9.519346,4.812346,6.651093,-0.253273,0.063418,-0.157346
4.580,1194760,9.313444,4.438850,6.564901,-0.264730,-0.011325,-0.096326
4.600,1194780,9.212888,4.434062,6.387730,-0.313626,-0.024381,-0.076208
4.620,1194800,9.203311,4.362236,6.028600,-0.327616,-0.067548,-0.087400
4.640,1194820,9.351752,4.371812,5.760449,-0.302701,-0.128035,-0.079806
4.660,1194840,9.035717,4.247314,5.746084,-0.264064,-0.187856,-0.047164
4.680,1194860,8.801085,4.118027,5.731719,-0.213703,-0.206642,-0.021717
4.700,1194880,8.916007,3.960010,5.535394,-0.218632,-0.185724,-0.010259
4.720,1194900,8.743625,3.878607,5.291186,-0.213703,-0.172401,0.009326
4.740,1194920,8.346188,3.768473,5.281609,-0.138294,-0.178930,0.022783
4.760,1194940,7.905654,3.739743,5.367800,-0.138028,-0.122839,0.015322
4.780,1194960,7.551312,3.576937,5.224148,-0.116844,-0.083669,-0.024381
4.800,1194980,7.738060,3.327940,4.869806,-0.106985,-0.069280,-0.055158
4.820,1195000,7.814674,3.102885,4.343082,-0.094461,-0.083003,-0.031443
4.840,1195020,7.661446,2.949656,3.840300,-0.035839,-0.115778,0.045299
4.860,1195040,6.809110,2.762909,3.758897,0.021450,-0.111914,0.116844
4.880,1195060,5.597643,2.715025,3.892972,0.066882,-0.029044,0.134564
4.900,1195080,4.989516,2.485181,3.960010,0.084735,0.098724,0.060887
4.920,1195100,5.439626,2.255338,3.758897,0.098325,0.173201,-0.042234
4.940,1195120,5.880159,2.049437,3.414132,0.093262,0.204110,-0.100856
4.960,1195140,5.051765,1.953669,3.385401,0.070879,0.248743,-0.115511
4.980,1195160,4.673482,2.145205,3.605668,0.055025,0.279253,-0.174799
5.000,1195180,4.405331,2.188300,3.447650,-0.007328,0.374913,-0.225827
5.020,1195200,4.343082,2.030283,3.284845,-0.033308,0.412351,-0.213969
5.040,1195220,4.797980,2.078167,3.217807,-0.037038,0.268061,-0.126170
5.060,1195240,6.186617,2.370260,3.366248,-0.032775,0.037172,0.001732
5.080,1195260,7.493851,2.638410,3.620033,-0.004530,-0.159211,0.121107
5.100,1195280,8.437167,2.968810,3.940856,0.010658,-0.310162,0.223029
5.120,1195300,9.184157,3.433285,4.362236,0.000799,-0.396763,0.287779
5.140,1195320,9.543288,3.596091,4.400543,-0.008127,-0.375446,0.251807
5.160,1195340,9.658210,3.514688,4.031836,-0.015721,-0.375845,0.209440
5.180,1195360,9.955091,3.629610,3.912126,-0.044632,-0.399028,0.162675
5.200,1195380,9.241618,3.653552,4.027047,-0.063418,-0.349466,0.125237
5.220,1195400,7.872135,3.672705,4.266468,-0.051960,-0.238484,0.054092
5.240,1195420,7.699753,3.572149,4.381389,-0.032908,-0.105119,-0.033175
5.260,1195440,8.236053,3.538630,4.285621,-0.034240,0.011058,-0.072078
5.280,1195460,8.834604,3.505111,4.189853,-0.056224,0.067149,-0.048896
5.300,1195480,9.284714,3.576937,4.103662,-0.070746,0.033974,0.020251
5.320,1195500,9.471462,3.639187,4.223372,-0.064750,-0.026513,0.088066
5.340,1195520,9.433155,3.653552,4.381389,-0.039170,-0.057423,0.137761
