Time(s),Time(ms),AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
6.720,54140,7.637504,3.232172,6.435614,-0.430204,-0.197182,-0.029711
6.740,54160,7.378930,3.227384,6.507440,-0.495354,-0.229824,0.065283
6.760,54180,6.871359,3.466804,6.449979,-0.507744,-0.163741,0.066083
6.780,54200,6.502652,4.074931,6.478710,-0.458182,-0.078473,-0.051560
6.800,54220,6.928820,4.271256,6.689400,-0.349599,-0.021983,-0.286580
6.820,54240,7.431602,3.730166,6.521805,-0.262732,0.066083,-0.515338
6.840,54260,7.469909,3.246537,6.387730,-0.249409,0.116444,-0.614063
6.860,54280,7.393295,3.323152,6.339846,-0.268061,0.099657,-0.628452
6.880,54300,6.900089,3.682282,6.397307,-0.294574,0.108983,-0.661626
6.900,54320,6.579266,3.854665,6.449979,-0.315625,0.149619,-0.707858
6.920,54340,6.746861,3.806781,6.301539,-0.312694,0.168271,-0.711721
6.940,54360,6.909666,3.557784,6.038177,-0.313093,0.168005,-0.682943
6.960,54380,7.086837,3.323152,5.928043,-0.316424,0.124571,-0.566100
6.980,54400,6.919243,3.629610,6.033388,-0.297505,0.061953,-0.440596
7.000,54420,6.421249,4.003105,6.196194,-0.248210,0.033441,-0.403824
7.020,54440,6.239290,3.955221,6.584054,-0.206908,0.031043,-0.416481
7.040,54460,6.555324,3.816358,6.900089,-0.218233,0.036772,-0.397562
